,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crime,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,%DP04_0045PE-%Occup HU,%DP02_0015E-Avg HH Size,%DP02_0016E-Avg Fam Size,COUNTYFP,TRACTCE,STATEFP,index,AFFGEOID,GEOID
643,"Census Tract 1374.02, Los Angeles County, California",6.1,41.6,7.0,0.0,,,3.8,9.3,90.1,0.0,66.8,40.8,4.9,4.3,54.6,13.5,8.9,22.2,15.9,0.0,5.3,3.1,11.5,17.2,46.4,0.3,0.9,24.4,69.8,69.8,3.7,1.0,0.0,,90.8,0.0,21.3,20.8,0.0,6.1,4.5,72.3,2.46,1.4,21.9,1.2,0.0,0.0,78.8,7.0,32.2,0.1,0.0,91.0,high,164.3788267081588,191.44164002941352,165.3089553552466,135.83860102677338,122.606100999642,116.67537881698094,100.0,78.8778101539893,84.79589691848489,037,137402,06,6732,1400000US06037137402,6037137402
644,"Census Tract 1392, Los Angeles County, California",23.2,31.1,10.6,0.0,0.0,0.0,6.1,5.0,83.1,1.2,55.8,53.2,3.0,8.0,51.0,15.1,9.4,11.7,19.9,0.0,1.6,7.2,11.6,7.5,26.6,1.6,2.9,8.2,68.4,68.4,4.2,7.3,39.2,33.4,88.8,3.4,7.8,38.0,0.5,0.4,11.4,57.1,2.84,6.2,25.9,0.0,0.0,0.0,52.9,6.6,20.9,0.0,1.5,78.4,high,123.88649202274514,83.80433951612302,117.13567346847351,93.20510623473305,116.29022643938423,139.4279132987863,100.0,90.28991885711969,84.79589691848489,037,139200,06,93,1400000US06037139200,6037139200
645,"Census Tract 1434, Los Angeles County, California",14.9,44.0,7.8,37.0,0.0,0.0,1.1,5.2,87.2,0.2,78.7,23.5,12.0,5.5,62.6,14.0,6.5,9.0,12.0,0.5,3.5,6.9,14.4,21.3,22.8,1.8,0.6,24.5,83.3,83.3,5.6,3.3,16.1,31.0,93.2,0.0,0.0,28.6,0.3,2.1,8.4,45.8,2.69,4.4,19.0,0.0,1.2,0.0,47.2,6.7,19.6,2.3,0.9,87.6,high,149.9919735032375,140.2185868063219,157.91974544308755,126.70008624846136,115.18332058861743,159.6736102983361,100.0,74.51435682632182,80.33295497540675,037,143400,06,2156,1400000US06037143400,6037143400
646,"Census Tract 1397.03, Los Angeles County, California",10.4,21.0,4.5,0.0,0.0,0.0,2.7,4.5,89.2,0.6,64.1,53.2,4.4,4.9,55.4,6.5,13.7,11.5,19.9,0.4,5.1,1.4,3.3,33.9,29.4,0.8,0.6,37.4,82.7,82.7,8.7,6.1,0.0,36.4,93.8,2.6,0.0,0.0,0.0,0.0,0.0,81.9,3.03,2.4,16.0,0.0,1.5,0.0,8.8,7.8,22.4,2.1,6.5,87.4,low,139.88236571536564,192.04873345322792,140.62188759252038,154.92880350858616,187.71820986827817,68.56797380036204,100.0,99.01682551245466,92.04817757598688,037,139703,06,2289,1400000US06037139703,6037139703
647,"Census Tract 1398.01, Los Angeles County, California",4.3,25.9,3.8,0.0,0.0,0.0,1.5,4.6,98.1,0.5,69.1,43.1,1.7,5.8,65.4,7.6,5.5,19.9,16.9,0.0,4.0,1.6,13.7,35.5,41.3,0.0,0.0,43.5,84.6,84.6,5.2,0.0,,,96.5,2.0,0.0,0.0,0.0,0.0,0.6,91.4,2.74,2.0,29.8,1.4,0.5,0.0,20.8,1.5,35.1,0.3,0.3,91.3,low,156.5196914617087,193.76095502578212,177.62573224822563,154.92880350858616,164.2127385667005,83.9671183342177,100.0,90.6255691130941,87.86416950435112,037,139801,06,2312,1400000US06037139801,6037139801
648,"Census Tract 1416, Los Angeles County, California",11.0,29.0,3.1,0.0,0.0,0.0,2.0,4.0,90.5,2.7,71.0,32.2,7.7,12.7,76.1,6.5,5.4,7.8,20.0,0.0,1.7,1.0,6.8,47.3,31.2,0.5,0.0,53.7,89.9,89.9,0.6,1.8,0.0,35.6,92.8,0.0,11.7,0.0,0.0,0.0,0.5,88.8,2.57,2.0,24.7,0.0,0.0,0.0,21.0,6.5,25.1,0.3,2.1,90.7,low,249.01546050249084,213.48967365476756,243.26597615215348,154.92880350858616,202.62888279919585,100.51224571710449,100.0,87.26906655334986,87.58523563290875,037,141600,06,2316,1400000US06037141600,6037141600
649,"Census Tract 1810, Los Angeles County, California",8.7,25.4,5.7,0.0,3.1,12.5,3.0,6.2,87.7,0.2,71.3,39.5,6.4,4.5,65.0,13.8,3.1,5.7,17.5,0.0,3.9,8.8,7.6,20.5,39.0,2.0,0.0,22.5,78.2,78.2,4.1,3.8,38.0,0.0,97.2,0.0,0.0,4.1,1.5,2.6,2.7,74.9,3.08,5.2,22.9,2.3,0.8,0.0,66.4,4.8,27.5,0.0,3.6,67.6,high,147.78192861226043,151.6842913494986,169.9561090978009,110.43662774468577,89.20358915003159,155.73429425479162,100.0,96.66727372063367,92.04817757598688,037,181000,06,2568,1400000US06037181000,6037181000
650,"Census Tract 1835.20, Los Angeles County, California",26.3,27.9,9.4,63.0,0.0,15.6,13.0,7.2,89.7,0.0,63.5,74.6,2.9,13.3,29.1,24.5,15.8,6.6,12.6,1.1,8.4,12.5,4.4,4.5,16.1,3.7,14.7,6.2,40.0,40.0,15.7,20.0,0.0,31.1,94.1,0.0,0.0,15.0,0.0,8.7,8.8,26.0,4.16,3.4,31.3,0.0,0.0,0.0,59.1,7.7,11.0,1.6,0.5,47.0,low,70.65136191716142,83.57168095849354,59.877858885523366,101.6466156485975,74.42314043685117,90.41327186001776,100.0,113.44978651935482,107.6684743767604,037,183520,06,2570,1400000US06037183520,6037183520
651,"Census Tract 1912.04, Los Angeles County, California",17.1,45.1,10.0,45.0,0.0,8.3,12.5,4.9,85.5,0.5,50.2,69.9,2.4,7.3,32.0,22.4,15.6,4.5,9.9,0.0,10.1,9.1,9.8,3.2,10.4,4.8,10.4,2.9,41.9,41.9,18.1,21.5,14.0,55.4,97.6,0.0,0.0,23.6,0.0,25.8,26.0,8.7,3.17,10.3,19.8,0.0,0.0,0.0,87.0,7.9,15.0,0.0,0.6,46.3,low,70.13658316816554,51.837417226831896,67.42761072798723,110.86257546740367,73.77201934816482,51.473729635647814,100.0,81.56301220178467,88.42203724723589,037,191204,06,104,1400000US06037191204,6037191204
652,"Census Tract 1916.20, Los Angeles County, California",23.7,46.0,6.2,24.0,0.0,0.0,15.8,3.6,85.1,1.1,43.3,81.8,1.6,16.0,18.7,45.9,10.7,3.6,7.0,0.6,9.9,19.0,8.9,0.0,20.8,4.6,15.8,0.0,27.3,27.3,21.2,18.4,33.3,22.3,90.6,0.0,6.0,32.3,0.0,36.0,16.6,5.6,2.17,2.6,20.8,0.0,0.0,0.0,71.9,3.9,23.3,0.4,0.3,26.0,low,54.111062531885615,40.85157095876599,60.43440424391311,89.37157673027164,74.94403730780026,64.24666347380717,100.0,78.20650964204046,88.97990499012066,037,191620,06,7541,1400000US06037191620,6037191620
653,"Census Tract 1918.20, Los Angeles County, California",14.9,62.9,20.2,16.0,0.0,0.0,10.2,3.0,89.1,0.0,63.9,50.5,7.9,3.6,41.4,25.2,8.9,4.7,9.8,0.0,7.5,10.1,13.6,4.1,14.3,1.6,5.7,2.8,53.2,53.2,19.5,7.6,0.0,45.2,86.9,0.0,3.9,20.1,8.4,17.2,10.9,8.5,1.44,10.3,24.7,0.0,0.0,0.0,75.7,3.7,8.3,0.0,1.7,46.0,high,85.47213857018922,82.82099358114226,87.29413946343006,112.14041863555748,86.98977744849795,73.89201911981911,100.0,76.52825836216833,89.81670660444782,037,191820,06,1269,1400000US06037191820,6037191820
654,"Census Tract 1925.10, Los Angeles County, California",7.8,29.4,6.8,0.0,0.0,0.0,13.6,10.6,96.0,0.7,37.0,86.7,0.7,5.3,31.2,22.8,8.8,6.2,13.1,1.9,5.8,11.9,12.6,5.5,16.7,7.0,13.6,3.1,33.3,33.3,19.4,15.9,0.0,40.0,96.7,0.0,0.0,6.1,0.0,8.9,7.9,20.5,3.22,0.9,22.7,9.4,0.0,0.0,73.8,5.5,13.0,1.2,1.1,30.4,high,61.94055083467626,48.80195010776009,59.0387597297973,103.50529662045756,86.92466533962933,92.46649113119852,100.0,103.71592909609656,102.36873081935512,037,192510,06,2393,1400000US06037192510,6037192510
655,"Census Tract 1925.20, Los Angeles County, California",24.6,23.7,10.1,37.0,10.6,13.2,18.0,2.8,92.7,0.4,40.4,89.7,0.8,2.2,18.9,43.3,8.4,2.7,12.6,0.4,3.8,8.5,10.2,2.5,15.9,4.2,18.3,3.2,25.3,25.3,28.5,22.4,46.5,51.5,90.3,0.0,3.4,24.6,0.5,8.7,25.2,5.4,3.13,1.0,30.9,0.0,0.0,0.0,62.7,7.1,9.6,0.9,0.0,37.1,low,63.98349477048188,50.48508936061069,55.260672969959295,103.07934889773964,76.57184002951617,126.48785696180992,100.0,115.46368805520136,104.32126791945184,037,192520,06,1270,1400000US06037192520,6037192520
656,"Census Tract 1926.10, Los Angeles County, California",14.7,49.6,14.4,11.0,11.2,0.0,16.4,3.6,93.5,0.2,48.5,77.5,2.8,6.9,16.7,31.0,13.0,4.7,8.2,0.0,8.0,23.2,8.3,0.6,17.3,5.7,14.4,1.3,37.7,37.7,24.5,14.4,0.0,17.3,86.6,0.0,1.3,25.0,0.0,14.8,22.8,5.3,2.09,4.8,22.8,0.0,0.0,0.0,64.9,4.5,14.4,0.3,0.3,35.3,low,61.81926788334215,49.39086708175965,65.9591872054666,,72.40466506192345,98.2919039471067,100.0,97.33857423258252,109.8999453482995,037,192610,06,6192,1400000US06037192610,6037192610
657,"Census Tract 1945, Los Angeles County, California",8.9,55.5,10.4,0.0,,,0.5,3.8,89.5,1.7,68.6,37.6,5.7,7.9,67.5,6.9,8.8,6.4,15.8,0.0,3.6,7.2,11.8,24.7,17.2,2.4,0.6,39.3,85.6,85.6,0.8,0.7,0.0,0.0,85.8,0.0,9.2,26.2,6.3,4.8,4.2,52.1,2.3,1.7,20.5,0.0,0.4,0.4,14.5,4.6,20.8,0.5,2.9,86.6,high,185.29339787155135,170.2697112851329,182.61751600116742,154.92880350858616,123.84323106814604,47.009171452964075,100.0,67.13005119488452,77.26468238954052,037,194500,06,6185,1400000US06037194500,6037194500
658,"Census Tract 1953, Los Angeles County, California",11.3,57.3,11.4,0.0,0.0,0.0,3.2,3.9,92.1,0.8,65.4,54.7,7.4,9.6,50.9,12.9,10.5,3.1,17.1,0.0,5.6,8.7,18.8,9.6,23.7,1.2,2.9,11.6,59.7,59.7,7.7,5.9,0.0,26.2,87.6,5.7,3.5,1.3,0.6,16.6,12.7,20.2,2.74,4.2,18.0,0.0,0.0,0.0,80.5,4.0,14.2,0.6,1.4,65.5,low,97.70015524136343,88.29392262037891,100.48640501633751,86.81589039396404,89.59426180324341,76.92409874121394,100.0,77.19955887411717,95.67431790473788,037,195300,06,2686,1400000US06037195300,6037195300
659,"Census Tract 1956, Los Angeles County, California",7.0,55.4,13.8,16.0,17.4,0.0,9.3,4.0,84.4,0.3,61.1,59.7,7.1,5.9,54.7,17.9,5.0,3.9,14.6,0.0,5.9,9.6,11.5,4.1,22.9,0.0,7.4,4.0,58.0,58.0,8.8,21.1,14.5,68.2,97.5,0.0,2.6,10.8,0.0,7.0,7.0,31.8,2.94,0.5,22.3,0.0,2.5,0.0,63.9,4.3,17.1,0.0,3.8,63.7,high,100.75379043828664,102.81145308746076,73.58171805633525,106.79671084145978,86.01309581546843,75.87361446293542,100.0,82.23431271373353,97.6268550048346,037,195600,06,7933,1400000US06037195600,6037195600
660,"Census Tract 1994, Los Angeles County, California",27.5,28.3,10.2,30.0,0.0,11.3,15.9,5.5,87.6,0.8,51.3,76.1,1.5,12.7,25.0,21.7,14.2,4.3,8.6,0.0,7.3,15.4,10.1,3.0,24.7,4.5,10.6,3.2,46.9,46.9,17.4,14.6,64.0,36.6,94.4,0.0,1.7,3.5,0.0,9.8,7.2,35.7,3.54,5.1,28.0,0.0,0.0,3.8,42.1,4.4,14.2,1.7,2.6,40.7,high,56.70382251373918,67.35101714376485,64.33878398892418,84.95720942210397,70.38618968699573,104.95292925710008,100.0,111.10023472753386,104.6002017908942,037,199400,06,6225,1400000US06037199400,6037199400
661,"Census Tract 2079, Los Angeles County, California",3.8,72.2,12.8,0.0,0.0,0.0,1.2,5.5,56.3,3.3,62.0,48.8,4.2,5.0,70.4,8.0,7.2,11.5,26.0,0.0,15.2,7.5,12.7,17.4,7.1,1.0,0.6,34.7,81.4,81.4,6.0,7.5,0.0,0.0,85.0,2.5,11.3,96.0,23.8,15.6,43.8,20.8,1.68,23.1,15.1,0.0,0.0,0.0,79.9,3.5,7.2,1.4,2.7,40.8,high,195.46768990013481,183.49671381536385,173.73205529856818,126.11924844475507,160.1106757079764,146.42318360641374,100.0,56.053592747728565,74.1964098036743,037,207900,06,5976,1400000US06037207900,6037207900
662,"Census Tract 2089.02, Los Angeles County, California",26.0,35.7,25.7,150.0,0.0,0.0,14.1,1.9,92.6,2.5,33.6,93.7,0.0,6.8,10.0,18.6,10.4,2.5,6.6,0.0,1.3,24.0,0.6,1.3,3.6,2.8,19.2,0.0,15.0,15.0,49.7,31.1,46.7,57.5,93.6,,1.9,89.4,1.3,12.0,47.7,0.0,,3.7,29.5,,,,,10.3,5.5,0.0,0.0,35.9,high,45.06604953905761,34.024496408326605,39.30494565673972,,66.87013580808939,67.39811630864277,100.0,130.9035998300248,110.1788792197419,037,208902,06,5979,1400000US06037208902,6037208902
663,"Census Tract 2089.04, Los Angeles County, California",20.8,41.2,15.6,37.0,0.0,18.1,12.6,2.7,94.4,0.0,38.4,91.7,0.0,6.6,11.8,22.7,10.3,3.6,9.1,0.0,6.9,20.0,8.2,0.0,19.8,5.2,20.1,0.0,13.9,13.9,41.6,36.4,51.7,52.0,91.3,,3.6,61.3,1.9,16.5,41.2,0.0,,3.8,36.2,,,,,6.6,16.0,0.0,0.3,35.7,low,45.00675565173872,37.488927743027745,38.65421569923787,,54.43372301417987,98.22028001904226,100.0,105.39418037596869,106.27380501954849,037,208904,06,1150,1400000US06037208904,6037208904
664,"Census Tract 2094.02, Los Angeles County, California",20.2,35.5,24.4,164.0,,,14.7,1.0,84.9,3.3,31.2,93.6,0.0,9.0,7.4,17.7,13.4,0.8,5.9,0.0,10.6,17.5,6.4,0.0,9.3,6.2,21.9,0.0,6.4,6.4,54.0,51.0,50.0,74.8,91.2,35.9,4.4,82.3,0.0,14.2,67.0,2.1,1.44,2.7,30.1,0.0,0.0,32.0,0.0,6.6,6.7,0.0,0.0,37.2,high,44.40842642515712,36.48558771325071,36.76624259885424,,56.06152573589578,94.1854654047452,100.0,109.42198344766176,91.49030983310213,037,209402,06,2721,1400000US06037209402,6037209402
665,"Census Tract 2110, Los Angeles County, California",9.1,37.1,10.4,0.0,0.0,15.6,1.3,3.2,92.7,0.8,75.5,30.6,12.3,5.1,60.1,9.8,12.5,8.8,12.0,0.0,3.8,1.4,8.5,31.9,24.8,0.3,0.5,42.4,86.0,86.0,4.2,3.4,0.0,7.4,87.1,0.4,10.7,24.8,4.8,6.7,5.2,67.0,3.01,5.4,23.2,0.0,2.9,0.0,8.8,4.9,17.1,4.0,3.7,72.8,high,174.9573952411892,184.9308357057517,181.53653367044888,154.92880350858616,142.92107896665647,120.68631878858984,100.0,90.28991885711969,90.09564047589019,037,211000,06,2237,1400000US06037211000,6037211000
666,"Census Tract 2111.20, Los Angeles County, California",14.7,46.3,8.8,0.0,0.0,0.0,8.0,5.6,78.9,1.8,32.0,84.5,0.1,10.5,36.4,16.7,12.2,9.9,19.8,0.0,9.3,8.7,11.6,0.0,9.0,3.5,8.4,0.0,50.4,50.4,19.7,19.5,24.7,46.4,89.0,0.0,4.0,79.6,2.9,10.7,27.4,7.2,1.87,6.2,9.3,0.0,0.0,0.0,14.1,4.4,11.4,0.0,0.1,13.0,high,76.89339114582344,58.76809754121566,66.83895698353653,73.2242857872373,87.38045010170978,136.99269974459517,100.0,77.53520913009163,85.63269853281204,037,211120,06,6406,1400000US06037211120,6037211120
667,"Census Tract 2113.20, Los Angeles County, California",27.5,45.3,8.8,30.0,22.0,56.9,14.8,2.1,94.6,1.6,51.5,77.6,0.8,6.4,28.8,28.1,7.2,6.6,14.1,0.0,11.5,19.0,4.8,1.4,18.8,3.6,20.9,1.5,30.6,30.6,17.8,30.4,38.4,54.8,89.4,0.0,5.2,58.5,0.0,7.8,35.7,2.9,4.31,6.4,22.3,0.0,0.0,0.0,69.4,11.6,9.1,0.0,0.0,37.6,high,59.372047443089535,53.77139148712678,66.74477238442442,,69.86529281604665,76.27948338863393,100.0,86.93341629737543,97.0689872619498,037,211320,06,2008,1400000US06037211320,6037211320
668,"Census Tract 2134.01, Los Angeles County, California",24.4,31.4,10.0,72.0,0.0,0.0,17.2,5.3,89.6,2.7,37.8,91.1,2.0,7.7,12.3,40.8,11.5,3.7,10.4,0.5,9.5,15.6,4.0,0.0,9.8,6.2,19.3,0.0,25.3,25.3,29.7,21.1,11.0,46.6,94.5,0.0,5.5,71.6,0.0,22.7,29.5,0.5,,5.4,21.2,0.0,0.0,0.0,100.0,7.7,8.1,0.3,0.0,25.7,low,49.06299657969049,40.224483440155346,44.97742719417357,,73.31623458608436,126.17748660686395,100.0,104.3872296080454,101.25299533358559,037,213401,06,2309,1400000US06037213401,6037213401
669,"Census Tract 2134.02, Los Angeles County, California",24.2,30.7,5.0,96.0,0.0,9.6,13.5,6.0,85.6,0.9,46.2,84.8,0.7,9.1,23.7,31.8,12.4,3.0,16.9,0.7,5.9,21.1,8.8,0.6,14.5,1.8,18.7,0.9,28.5,28.5,24.0,21.7,20.6,44.4,89.4,0.0,4.7,43.6,0.0,17.8,21.9,7.9,3.33,5.5,14.7,0.0,0.0,0.0,63.5,8.4,11.3,1.1,0.2,31.6,high,58.03254462502172,55.52905418421806,47.32990161290556,90.18474965546042,72.99067404174117,117.77361238063575,100.0,103.04462858414772,105.15806953377896,037,213402,06,6082,1400000US06037213402,6037213402
670,"Census Tract 2201, Los Angeles County, California",13.4,38.1,5.4,86.0,0.0,0.0,8.6,7.4,93.8,0.3,72.1,40.7,1.7,4.0,46.0,12.0,6.9,6.4,11.7,0.0,8.6,6.8,15.5,8.8,40.2,6.2,14.6,12.4,70.3,70.3,1.9,19.3,0.0,0.0,95.1,0.0,0.0,1.7,0.0,0.9,4.3,48.0,2.48,2.0,31.7,0.0,0.0,2.2,57.2,6.0,21.1,2.5,0.3,32.4,high,120.15906265174362,89.16275692152644,140.8380840586641,102.22745345230378,82.75749037203661,69.26033843831833,100.0,93.64642141686387,101.81086307647035,037,220100,06,139,1400000US06037220100,6037220100
671,"Census Tract 2215, Los Angeles County, California",36.4,29.1,5.9,37.0,0.0,6.3,17.4,7.8,94.9,0.0,59.2,71.9,0.2,14.9,10.9,37.8,15.2,3.8,8.6,0.0,12.6,16.3,7.7,1.1,19.1,7.7,22.5,1.5,34.3,34.3,15.3,28.3,6.9,24.0,94.0,0.0,3.8,37.1,0.0,10.9,12.9,16.2,4.84,1.8,34.3,0.0,0.0,0.0,43.0,4.5,10.7,0.0,0.1,21.8,low,64.65459376786394,53.27517440718268,70.46078293121126,118.68452455731482,62.442512405022114,100.13025143409412,100.0,117.14193933507345,117.71009374868626,037,221500,06,6785,1400000US06037221500,6037221500
672,"Census Tract 2217.10, Los Angeles County, California",12.7,48.8,20.2,35.0,0.0,0.0,13.8,2.6,88.2,2.2,46.2,77.5,1.9,6.4,29.0,22.8,11.3,1.5,11.0,0.0,7.0,16.2,9.4,0.0,30.3,2.0,9.7,0.0,42.5,42.5,13.7,25.3,0.0,45.8,94.3,0.0,1.9,16.8,1.2,10.9,7.2,16.1,3.53,7.1,18.2,0.0,0.0,0.0,33.6,4.1,19.3,0.0,0.3,25.9,high,57.8250160194056,66.08957152661763,57.653818011035156,74.85063163761484,70.7117502313389,64.24666347380717,100.0,95.32467269673599,96.79005339050742,037,221710,06,7919,1400000US06037221710,6037221710
673,"Census Tract 2264.10, Los Angeles County, California",22.0,16.7,12.6,42.0,0.0,8.5,26.8,3.7,93.7,0.0,44.2,94.7,0.0,6.6,9.5,26.9,13.5,2.3,14.5,0.2,6.1,17.8,6.3,0.0,15.9,9.3,33.5,0.0,12.1,12.1,27.3,34.2,36.4,62.2,96.5,0.0,2.3,18.1,0.0,5.1,12.9,13.5,4.42,1.3,33.7,3.4,0.0,0.0,37.3,6.1,9.3,0.0,0.0,48.7,low,48.89050527112643,39.64828998102614,43.45977081302617,71.86899757858932,68.95372329188574,83.58512405120734,100.0,134.59575264574346,111.8524824483962,037,226410,06,6797,1400000US06037226410,6037226410
674,"Census Tract 2286, Los Angeles County, California",23.3,19.2,15.9,35.0,0.0,13.9,24.4,1.6,90.8,0.8,50.8,92.1,0.0,10.1,11.2,32.2,9.0,0.5,8.8,0.0,11.7,16.9,10.6,0.0,16.8,11.5,28.4,0.0,17.7,17.7,25.1,37.9,0.0,64.1,94.9,0.0,1.2,0.0,0.0,0.9,1.6,24.9,4.96,1.4,29.2,0.0,0.0,7.3,17.2,6.7,4.9,0.0,0.0,28.5,high,50.31086339008362,38.96122017802664,55.521821176588325,73.2242857872373,69.9955170337839,122.35754377676021,100.0,156.0773690281065,128.58851473493928,037,228600,06,2168,1400000US06037228600,6037228600
675,"Census Tract 2321.10, Los Angeles County, California",20.1,29.5,7.2,41.0,27.1,8.5,14.1,6.2,91.8,0.8,50.1,80.1,0.7,10.5,10.9,22.6,11.5,3.6,9.1,0.0,7.5,18.2,10.7,0.7,19.0,11.3,23.5,1.0,25.4,25.4,19.7,22.6,31.4,29.9,92.7,15.9,1.4,1.1,0.0,3.0,5.7,17.7,3.92,0.8,18.4,0.0,0.0,0.0,26.4,8.0,8.9,0.2,0.0,53.5,high,55.827890087437325,46.19908249428054,56.95385519490653,64.3181061304078,69.66995648944075,68.99771736874871,100.0,116.13498856715022,115.1996889057048,037,232110,06,6002,1400000US06037232110,6037232110
676,"Census Tract 2322, Los Angeles County, California",20.1,28.1,9.5,28.0,0.0,0.0,14.0,6.8,92.7,0.0,65.2,61.1,0.7,9.4,12.6,32.8,9.8,3.8,7.6,0.0,7.9,16.9,4.6,1.1,29.0,6.4,17.0,1.5,41.4,41.4,15.1,27.5,77.8,63.2,96.1,0.0,2.0,4.5,0.0,1.9,11.5,34.6,4.38,4.7,18.7,1.3,0.0,5.4,21.6,4.7,11.4,0.2,0.1,30.9,low,55.760510670029475,55.11281348345912,49.70164106327414,74.61829651613235,71.16753499341937,77.71196194992285,100.0,116.47063882312463,110.73674696262665,037,232200,06,1086,1400000US06037232200,6037232200
677,"Census Tract 2348, Los Angeles County, California",29.5,33.1,3.9,0.0,12.3,8.5,7.6,10.0,96.2,0.5,68.7,43.6,0.5,7.9,23.3,25.0,12.2,5.7,10.1,0.0,3.3,7.1,11.4,1.2,26.7,6.3,10.0,1.7,57.2,57.2,8.6,14.9,0.0,69.2,98.1,0.0,0.0,0.0,0.0,3.1,3.3,56.1,2.98,3.2,29.3,0.0,0.0,1.6,12.8,2.2,16.9,0.0,0.0,20.1,high,85.67966717580533,83.05001684880875,89.74507959941563,68.61630587783422,77.1578490093339,82.98825798400362,100.0,95.99597320868484,100.69512759070079,037,234800,06,7841,1400000US06037234800,6037234800
678,"Census Tract 2360, Los Angeles County, California",16.7,58.9,7.1,0.0,0.0,0.0,5.5,9.7,92.1,0.0,88.7,17.5,7.3,6.8,53.3,8.3,6.4,9.2,16.4,0.0,6.4,4.5,18.3,6.5,30.0,3.1,5.3,4.6,74.3,74.3,4.5,0.0,,0.0,97.9,0.0,0.0,8.4,0.0,2.1,4.1,79.8,1.84,0.0,32.2,0.0,0.0,0.0,40.3,2.3,24.8,0.8,2.1,31.3,high,114.05718261128992,97.99469388653841,147.8334311018089,83.91170137543268,109.12789446383428,104.40381247527269,100.0,66.12310042696124,83.95909530415773,037,236000,06,7369,1400000US06037236000,6037236000
679,"Census Tract 2382, Los Angeles County, California",22.0,43.1,3.3,90.0,0.0,0.0,12.2,8.0,93.6,0.6,85.0,19.8,0.0,4.5,28.2,31.5,7.1,5.6,17.3,0.0,6.0,8.0,8.9,1.0,39.2,5.9,9.1,1.8,54.9,54.9,7.3,12.1,0.0,43.6,88.4,0.0,3.0,11.3,0.0,0.7,9.4,48.6,2.49,2.5,30.3,0.0,0.0,0.0,7.1,2.3,27.3,0.0,0.0,9.8,high,109.96320920958976,84.81313248084447,89.28699995827944,72.48855790254268,71.62331975549981,119.22996558461278,100.0,77.53520913009163,88.42203724723589,037,238200,06,7370,1400000US06037238200,6037238200
680,"Census Tract 2393.30, Los Angeles County, California",11.7,23.5,1.8,51.0,8.7,0.0,21.4,0.7,96.0,0.0,52.2,87.7,0.5,9.0,14.8,25.3,8.6,0.0,11.7,0.0,10.3,19.2,12.3,1.5,16.4,8.9,31.7,1.9,28.0,28.0,26.0,33.1,64.7,86.7,96.9,0.0,0.0,1.0,0.0,3.8,1.0,33.3,4.53,4.7,38.4,0.0,3.1,2.6,8.8,5.2,8.3,0.0,0.0,44.2,high,56.900570412570076,41.698593520135724,45.30921385013668,60.60074418668766,74.42314043685117,64.19891418843088,100.0,132.2462008539225,132.49358893513266,037,239330,06,6256,1400000US06037239330,6037239330
