,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crime,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,%DP04_0045PE-%Occup HU,%DP02_0015E-Avg HH Size,%DP02_0016E-Avg Fam Size,COUNTYFP,TRACTCE,STATEFP,index,GEOID
510,"Census Tract 4803, Cook County, Illinois",24.3,47.8,5.1,0.0,0.0,38.5,7.3,6.7,91.0,0.0,98.7,1.4,1.1,17.5,22.1,34.6,8.0,2.0,1.7,0.0,10.9,11.3,6.6,3.2,45.0,0.9,21.5,6.1,53.9,53.9,13.0,18.4,44.4,58.6,85.9,2.2,0.0,1.0,0.0,2.3,1.5,51.4,2.36,3.4,20.2,11.4,27.5,28.2,0.0,3.1,29.3,0.0,0.0,1.5,low,112.17958907456804,96.60224277036795,111.75807830344246,76.96264004727794,89.16331277045515,31.557799731971933,100.0,77.88712011577425,82.52151755963536,031,480300,17,561,17031480300
511,"Census Tract 510, Cook County, Illinois",9.0,46.9,10.2,0.0,,,1.4,2.5,86.8,0.4,84.6,20.6,16.4,1.0,62.5,7.3,6.6,16.2,17.0,0.0,6.4,4.5,14.1,22.3,14.3,3.5,3.2,35.6,86.1,86.1,4.7,4.0,0.0,21.2,90.6,3.1,2.1,7.0,0.9,3.7,0.0,57.1,2.49,2.9,14.7,0.0,1.2,1.2,42.9,11.1,9.2,0.3,1.0,90.9,low,191.19969970229084,168.9226921786453,156.08431428284638,139.40499533896943,155.8767394508977,49.15349042568248,100.0,90.68017366136036,92.40085416888748,031,051000,17,1184,17031051000
512,"Census Tract 514, Cook County, Illinois",5.9,47.6,9.0,23.0,0.0,0.0,2.2,2.2,86.6,0.0,86.1,19.2,23.4,3.3,66.1,6.6,8.5,12.2,25.5,0.0,2.7,6.3,8.9,23.8,7.6,0.0,3.7,40.7,89.4,89.4,4.8,5.4,0.0,0.0,56.1,6.9,0.0,20.9,0.8,0.7,2.0,63.6,2.45,5.1,23.5,0.0,0.0,0.0,26.9,7.9,5.5,0.3,4.7,87.5,low,185.30899684496936,187.76770351864957,149.67018754973662,141.35471555350045,153.2409228654306,51.38513900147016,100.0,86.91751085383505,90.07630437847521,031,051400,17,1545,17031051400
513,"Census Tract 608, Cook County, Illinois",3.7,74.5,14.1,0.0,,,0.4,3.6,79.8,0.0,80.4,22.5,20.5,4.6,66.2,8.0,8.4,14.8,26.2,0.0,3.0,3.1,20.9,9.4,10.4,0.5,2.6,21.8,91.9,91.9,3.5,2.0,0.0,0.0,87.8,0.0,8.7,91.1,0.0,13.1,12.6,48.5,1.49,8.6,23.0,2.2,9.8,33.2,5.2,3.0,11.5,0.6,2.4,82.7,low,165.53576303222962,124.78914542625374,139.17375222287902,91.22638266937344,147.69661901324122,144.42771808431033,100.0,62.083936324167894,76.41957435980315,031,060800,17,3094,17031060800
514,"Census Tract 626, Cook County, Illinois",4.5,45.5,9.5,0.0,0.0,0.0,0.2,2.2,86.1,0.8,83.2,16.8,19.1,4.6,70.4,4.2,3.8,15.1,28.8,0.0,0.7,2.2,7.6,43.5,4.7,0.6,0.0,70.6,96.5,96.5,0.8,0.0,0.0,0.0,97.4,4.0,0.0,15.6,2.1,3.4,2.1,63.8,2.76,5.9,24.7,0.0,2.4,0.0,43.5,11.8,3.4,0.9,4.0,85.8,low,226.91343437893616,235.2814288868417,162.27935856751373,174.39734234713177,143.97011970275332,67.80778364893334,100.0,91.80897250361795,93.27256034029207,031,062600,17,1188,17031062600
515,"Census Tract 710, Cook County, Illinois",4.1,59.0,25.4,9.0,0.0,0.0,0.2,0.5,56.2,3.2,90.9,15.6,16.0,6.5,52.3,12.7,9.4,20.6,18.5,0.3,4.9,0.6,8.4,33.6,8.4,0.0,0.7,52.7,91.4,91.4,4.6,3.7,0.0,50.0,89.5,0.0,7.4,7.5,0.0,3.0,0.0,50.3,2.51,4.4,11.4,0.0,2.0,0.0,24.9,3.3,4.8,1.1,0.9,86.0,low,54.55643163692356,136.6300817198736,150.88273298220474,162.4937873531528,186.779416659822,131.72448772982662,100.0,93.31403762662808,89.2045982070706,031,071000,17,1005,17031071000
516,"Census Tract 901, Cook County, Illinois",8.4,34.7,1.9,53.0,0.0,0.0,4.6,6.7,88.6,0.0,87.9,19.4,30.0,2.8,40.6,22.3,6.5,8.0,10.1,0.0,3.0,8.5,13.3,15.5,29.5,1.1,2.3,21.5,88.9,88.9,1.8,3.2,0.0,39.4,95.5,2.7,0.0,0.0,0.0,1.0,1.0,82.3,2.7,1.0,28.7,2.2,0.7,3.5,8.9,5.8,23.2,0.0,3.5,91.7,low,172.98545226845764,170.60247034822785,136.5469319747235,121.1391954344155,84.61880141620158,100.36696415209205,100.0,94.06657018813317,93.56312906409363,031,090100,17,1897,17031090100
517,"Census Tract 1506, Cook County, Illinois",13.0,27.5,4.3,20.0,0.0,0.0,3.5,9.0,93.8,1.3,71.6,50.6,9.4,3.6,35.9,16.6,15.5,6.5,11.9,0.0,4.9,6.3,10.0,2.9,21.4,1.4,9.0,3.5,61.2,61.2,10.5,6.7,0.0,37.7,88.1,0.0,9.6,0.4,0.0,2.5,2.1,69.5,3.27,3.9,23.8,2.3,6.5,5.3,3.2,6.1,15.8,0.0,0.3,66.8,low,86.05982420721412,95.75860418073387,76.40554617756409,101.02629216872684,95.16206775806988,121.48179298454471,100.0,114.76121562952244,105.76701546375799,031,150600,17,286,17031150600
518,"Census Tract 408, Cook County, Illinois",4.1,49.3,8.9,22.0,,,6.5,5.9,84.9,0.0,85.6,16.4,20.5,2.4,63.3,11.8,3.7,14.1,20.6,0.0,1.4,2.6,14.7,11.9,14.0,0.6,3.8,22.2,88.1,88.1,3.9,2.7,0.0,11.1,96.4,0.0,0.0,7.8,0.0,4.7,7.2,41.5,2.39,5.6,15.5,3.6,2.4,0.0,31.6,6.9,13.8,2.3,4.3,88.4,low,144.55417991542402,116.55523279142498,130.75100819018877,127.39882349159407,126.88275701075985,52.32929801430342,100.0,79.76845151953692,82.52151755963536,031,040800,17,1180,17031040800
519,"Census Tract 2229, Cook County, Illinois",20.5,36.6,11.4,0.0,0.0,0.0,2.1,11.5,83.3,0.9,73.6,51.0,2.0,3.9,22.2,21.4,5.8,3.2,7.6,0.0,3.6,7.6,9.4,3.3,23.9,1.5,25.4,5.2,47.8,47.8,8.0,10.5,0.0,0.0,80.3,6.5,6.5,3.4,0.0,1.7,3.2,52.6,2.9,11.8,15.4,6.3,6.3,12.1,4.6,5.1,13.3,0.0,0.0,76.6,low,79.23049287262715,52.56055888662545,75.91966035131567,98.66610454061029,105.9780047811934,30.070034014780145,100.0,119.65267727930538,112.15952738739172,031,222900,17,1870,17031222900
520,"Census Tract 302, Cook County, Illinois",7.5,58.9,16.1,0.0,0.0,0.0,4.6,5.5,84.7,0.3,90.9,14.1,22.0,5.8,58.5,9.5,6.5,8.4,18.8,0.0,6.9,9.2,10.8,8.8,21.4,1.5,2.0,19.5,84.8,84.8,3.0,4.1,0.0,0.0,91.4,3.1,9.5,11.7,0.6,3.7,10.1,48.7,2.39,8.8,31.5,3.0,8.0,3.3,33.1,3.6,19.2,0.8,0.9,85.0,low,108.57611882851424,136.99190893720555,111.98149901819063,126.37265495763037,105.52355364576805,155.75762623830934,100.0,80.89725036179452,85.71777352145222,031,030200,17,128,17031030200
521,"Census Tract 611, Cook County, Illinois",0.0,73.6,34.4,0.0,,,0.0,3.9,65.0,0.0,92.3,12.7,26.6,0.5,65.5,6.4,6.8,12.3,31.3,0.0,0.8,2.5,14.0,22.3,5.1,0.5,0.0,40.3,92.3,92.3,4.1,3.8,0.0,,83.1,0.0,4.6,9.5,0.0,9.5,1.5,38.4,2.15,11.3,13.3,0.0,4.3,5.2,54.1,5.2,3.8,0.0,0.0,90.9,low,143.79626439211478,131.7013576039891,111.61925378165719,141.9704166738787,164.23864034272424,39.45440238475911,100.0,86.16497829232998,84.26492990244455,031,061100,17,1186,17031061100
522,"Census Tract 2832, Cook County, Illinois",9.7,52.1,12.9,18.0,12.8,0.0,2.1,3.4,82.0,2.6,83.9,23.2,14.6,7.6,65.0,15.8,4.2,5.6,19.8,0.1,11.9,3.5,11.9,15.1,11.9,3.8,23.4,27.3,79.2,79.2,3.8,9.5,10.3,48.6,95.6,0.0,3.6,14.8,0.0,13.2,7.0,41.7,2.71,9.4,32.4,0.0,2.9,0.0,17.9,4.3,9.4,0.2,3.1,48.1,low,142.02419856003593,138.90228165462142,125.40409496830324,128.78415101244508,127.9734397357807,45.548519649410075,100.0,91.0564399421129,96.1782475783074,031,283200,17,1885,17031283200
523,"Census Tract 4914, Cook County, Illinois",31.9,44.3,9.8,85.0,0.0,69.9,15.6,6.8,83.9,0.0,98.3,3.6,0.1,36.9,31.0,20.1,10.4,3.8,13.1,0.0,7.7,18.8,10.3,0.0,25.0,10.0,54.4,0.0,33.4,33.4,9.4,28.3,37.3,36.1,72.9,15.1,13.6,7.4,0.0,0.0,7.7,23.8,2.79,5.3,15.0,17.5,39.0,30.1,3.0,13.8,12.4,0.1,0.0,2.3,high,44.12093284801481,77.58100470275126,61.22378324045386,96.2033000590974,86.52749618498808,102.0550060235212,100.0,117.77134587554272,124.3634137870561,031,491400,17,843,17031491400
524,"Census Tract 5502, Cook County, Illinois",9.8,41.5,4.8,187.0,14.1,0.0,5.9,13.2,96.0,0.0,88.1,38.6,6.6,6.7,33.7,16.8,6.8,8.7,8.7,0.0,4.7,14.5,11.4,3.0,36.6,2.0,6.2,5.2,76.3,76.3,5.8,0.0,0.0,0.0,93.1,3.0,0.0,0.0,0.0,0.0,0.0,82.7,2.86,1.0,20.0,5.3,50.2,35.4,1.0,7.8,20.1,0.0,0.0,88.7,low,105.50939302779331,123.4393236828392,89.47674255690777,64.5460007863171,97.79788434353695,77.99325663586173,100.0,97.07670043415342,101.40848460673502,031,550200,17,2639,17031550200
525,"Census Tract 308, Cook County, Illinois",8.8,51.4,10.8,0.0,0.0,0.0,5.3,1.4,85.4,0.9,81.8,19.3,19.8,4.9,65.8,15.0,5.3,9.0,20.9,0.9,7.1,3.1,12.7,15.0,24.8,0.0,4.9,26.3,85.3,85.3,2.8,3.2,0.0,20.0,90.7,0.0,3.3,5.3,0.0,1.2,2.4,44.6,2.37,8.1,18.5,0.0,0.0,3.1,34.5,3.9,20.5,0.0,1.5,83.1,high,161.7030300833955,169.62947384151653,149.12790426151295,122.93499036885193,126.15563519407928,125.65898134435244,100.0,80.89725036179452,83.97436117864305,031,030800,17,230,17031030800
526,"Census Tract 505, Cook County, Illinois",8.5,34.7,10.7,0.0,0.0,0.0,4.3,2.1,86.4,0.0,90.5,9.1,27.6,2.8,66.8,11.2,9.0,15.1,22.5,0.0,0.5,2.2,18.5,30.4,9.8,1.4,1.2,41.2,94.8,94.8,1.3,1.7,0.0,0.0,89.2,0.0,5.4,6.6,5.9,1.6,2.2,58.3,3.3,5.5,19.0,0.0,1.5,1.5,44.2,9.3,6.3,1.2,3.5,94.4,low,175.0461193852129,172.4622247502657,167.13170943053925,166.59846148900763,154.9678371800469,173.63942572378758,100.0,107.61215629522434,98.21222864491811,031,050500,17,131,17031050500
527,"Census Tract 6304, Cook County, Illinois",13.8,20.5,5.7,170.0,4.4,0.0,12.5,5.4,90.9,0.8,60.6,89.6,0.2,15.5,4.7,26.5,10.5,3.6,10.9,0.0,7.6,27.4,8.6,0.0,26.9,4.7,33.4,0.0,32.9,32.9,18.3,27.1,20.7,65.7,93.6,0.8,6.6,0.0,0.0,2.0,0.0,51.6,4.35,0.0,24.6,9.1,45.0,22.3,0.0,11.5,9.0,0.0,0.0,54.8,low,58.26779021369751,54.96024198602909,60.75958874573438,82.19609957049283,76.43868097854516,195.38369389812905,100.0,145.2387843704776,125.52568868226223,031,630400,17,2087,17031630400
528,"Census Tract 6703, Cook County, Illinois",19.9,60.4,5.4,128.0,0.0,0.0,13.2,8.7,86.3,0.8,87.6,23.3,0.3,24.9,3.5,39.1,12.0,0.0,14.4,0.0,9.6,40.5,4.9,0.0,46.6,6.6,30.9,0.0,30.5,30.5,14.8,36.7,51.7,59.0,71.3,16.9,11.7,0.0,0.0,0.0,0.8,45.0,3.37,2.8,20.8,44.3,7.3,24.5,0.0,7.8,24.9,0.0,0.0,12.1,high,43.317164784149526,37.339443977204986,69.14111924851963,69.83076873623017,71.34882826178114,32.21584995303753,100.0,93.31403762662808,128.14080719647603,031,670300,17,66,17031670300
529,"Census Tract 6810, Cook County, Illinois",28.3,60.1,2.5,0.0,23.7,0.0,20.6,6.9,69.5,0.0,98.7,0.4,0.0,16.9,27.1,34.2,0.0,1.4,9.6,0.0,35.9,22.3,3.0,3.0,47.6,7.8,54.3,7.6,27.8,27.8,11.1,39.3,100.0,70.1,67.4,20.4,2.4,18.6,0.0,2.7,15.8,30.8,2.15,0.0,22.7,37.2,23.8,21.8,0.0,4.8,21.2,0.0,0.0,1.2,high,46.653611411670866,109.03935033399591,49.60373694039678,51.82151096516714,72.43951098680199,75.56133190583671,100.0,89.17510853835024,124.3634137870561,031,681000,17,2445,17031681000
530,"Census Tract 7102, Cook County, Illinois",32.8,43.0,6.3,68.0,0.0,66.7,12.1,8.2,89.0,0.0,99.0,0.8,0.2,18.2,13.3,36.9,20.0,2.3,8.5,0.0,10.7,27.0,5.9,0.0,36.3,5.8,36.1,0.0,35.9,35.9,5.9,24.7,28.0,40.7,76.1,15.3,14.5,13.1,0.0,1.8,9.0,31.3,3.01,4.8,28.4,21.7,36.1,21.0,0.0,6.4,18.4,0.3,0.0,4.4,high,59.859143091820066,58.846603755610154,68.96325032998227,58.953382276214896,81.16497278696887,123.85649595621622,100.0,94.06657018813317,97.3405224735135,031,710200,17,69,17031710200
531,"Census Tract 4212, Cook County, Illinois",22.5,62.9,8.0,103.0,21.5,35.4,11.4,9.2,94.9,0.4,97.1,4.0,0.0,18.3,8.4,39.1,12.7,7.4,15.0,0.0,15.6,15.4,6.7,0.0,35.4,4.0,53.3,0.0,34.5,34.5,11.5,24.2,,43.6,61.6,15.0,15.7,21.3,0.0,4.4,6.4,30.6,3.05,5.8,26.7,53.1,19.0,4.8,0.0,6.6,17.8,0.7,0.0,0.7,high,76.90280213733942,56.76375381542464,67.51426938384859,73.06319961821585,43.89997968208953,34.6191638038858,100.0,94.81910274963823,132.499338053499,031,421200,17,14,17031421200
532,"Census Tract 3514, Cook County, Illinois",40.8,47.9,2.7,32.0,0.0,50.0,13.0,4.6,84.4,0.0,96.2,4.7,1.6,33.4,17.3,39.0,1.7,8.1,9.4,0.0,30.5,20.8,3.9,1.6,24.2,6.6,61.6,3.2,26.9,26.9,8.7,60.6,61.6,78.9,93.7,0.0,2.8,46.2,0.0,6.1,6.9,14.7,1.51,1.9,24.2,0.0,0.0,0.0,0.0,12.3,13.7,0.4,0.0,3.9,low,43.247037369181406,97.41963482610231,91.74999410114144,116.67536231167335,31.448018571434744,52.529574168540776,100.0,84.28364688856732,94.72540395929974,031,351400,17,2774,17031351400
533,"Census Tract 4912, Cook County, Illinois",31.9,29.6,2.2,14.0,0.0,28.0,6.9,10.5,87.0,0.0,95.6,7.0,0.2,18.7,23.6,18.2,15.8,10.9,7.9,0.0,8.3,9.3,9.0,2.2,41.8,8.0,32.1,3.1,47.8,47.8,7.6,21.7,79.2,49.3,80.9,0.0,4.9,0.0,0.0,0.0,0.0,66.3,2.98,5.2,12.5,29.5,25.5,30.3,0.7,4.5,22.6,0.0,0.0,5.7,high,74.78549364695603,80.99492886213723,106.90789657356986,80.24637935596178,99.70657911232344,60.36895506297442,100.0,115.89001447178005,111.8689586635902,031,491200,17,148,17031491200
534,"Census Tract 3501, Cook County, Illinois",4.1,82.7,17.1,16.0,0.0,100.0,0.9,4.4,63.7,8.3,44.6,50.1,0.3,7.8,63.9,6.8,3.7,7.5,23.8,0.0,20.5,8.8,12.2,0.7,14.7,0.7,4.3,0.0,86.4,86.4,5.1,15.0,43.2,0.0,89.0,0.0,6.2,92.4,0.6,14.0,31.1,0.7,2.0,9.1,7.9,0.0,0.0,0.0,0.0,2.2,13.9,0.0,3.3,12.2,low,128.28731685108988,141.61129890355758,107.72999803851695,,103.97841978532185,64.4030890268983,100.0,56.43994211287988,69.7364937123679,031,350100,17,1213,17031350100
535,"Census Tract 627, Cook County, Illinois",0.0,42.9,13.7,0.0,0.0,0.0,0.4,2.0,76.4,0.3,93.7,10.6,24.1,1.2,64.6,7.2,7.7,20.8,26.6,0.0,2.2,3.5,3.4,43.5,14.0,0.0,4.7,60.9,93.1,93.1,0.2,0.0,0.0,,85.5,3.5,12.5,11.0,3.9,4.0,3.8,55.1,2.9,11.1,19.8,0.0,1.7,4.5,33.2,10.7,10.6,0.3,0.8,96.1,low,194.56851282902824,193.59443404438903,164.53959531283002,151.20593347955204,162.32994557393775,82.54238642496739,100.0,98.58176555716356,93.27256034029207,031,062700,17,1539,17031062700
536,"Census Tract 6707, Cook County, Illinois",29.8,28.4,4.7,42.0,65.5,0.0,4.8,5.2,78.1,0.0,90.3,13.2,0.0,21.3,6.8,19.0,3.9,0.0,14.8,0.0,5.3,25.3,15.4,0.0,35.1,10.4,42.1,0.0,39.2,39.2,8.3,26.7,100.0,78.0,69.7,9.1,20.5,0.8,0.0,4.7,7.0,58.7,2.53,2.2,12.6,56.5,19.6,10.5,0.0,13.0,18.6,0.0,0.0,12.9,low,81.60403614847095,67.95977527607978,63.7182863662828,72.49880692453581,89.89043458713573,30.670862477492214,100.0,112.12735166425472,103.73303439714724,031,670700,17,3057,17031670700
537,"Census Tract 8105.01, Cook County, Illinois",13.2,26.3,2.3,0.0,0.0,14.3,4.9,6.5,95.1,0.0,77.8,42.1,9.6,2.6,36.7,15.9,10.6,11.8,6.9,0.5,3.9,10.2,11.6,7.1,43.1,1.8,4.4,6.4,70.9,70.9,4.0,3.5,0.0,4.1,94.6,0.0,0.0,9.5,0.0,1.1,0.6,86.1,2.73,1.6,27.1,0.6,1.1,4.5,6.9,7.0,31.0,0.4,0.0,94.1,low,131.3945007758309,137.58245594994943,99.19879734818196,100.87236688863229,102.25150547070544,144.3991072051336,100.0,100.08683068017368,92.11028544508595,031,810501,17,1259,17031810501
538,"Census Tract 8125, Cook County, Illinois",9.7,47.6,3.9,0.0,23.0,0.0,9.2,5.4,90.8,1.2,89.6,12.6,15.7,4.3,59.7,14.0,7.2,7.0,17.4,0.0,10.3,4.3,4.1,12.8,29.4,3.6,12.8,20.2,79.7,79.7,4.2,9.1,0.0,20.8,94.5,0.0,3.7,28.5,0.0,0.5,4.9,40.6,2.77,6.0,21.5,3.8,7.3,1.6,33.5,3.9,21.4,0.2,2.3,65.3,low,134.9467240647926,158.27222367262019,136.2757903306117,144.7410717155807,81.07408255988379,91.5548133656484,100.0,77.51085383502173,83.39322373103995,031,812500,17,643,17031812500
539,"Census Tract 8228.02, Cook County, Illinois",15.7,30.4,4.8,0.0,0.0,4.8,4.9,7.0,92.6,0.0,92.7,17.1,25.0,9.1,43.2,13.3,11.5,9.2,11.3,0.0,1.7,8.9,12.5,5.5,37.2,4.9,8.8,6.0,80.1,80.1,2.1,3.1,0.0,0.0,91.2,5.1,0.0,0.0,0.0,0.0,0.0,88.8,2.68,3.8,23.4,8.8,7.1,26.4,0.9,7.1,22.7,0.0,0.0,91.8,low,108.38191983321795,126.6976433912482,114.93368923928035,85.0693714655912,104.70554160200237,96.41866282569845,100.0,101.96816208393636,95.01597268310127,031,822802,17,649,17031822802
540,"Census Tract 8233.03, Cook County, Illinois",18.9,36.3,7.4,0.0,7.3,17.4,7.7,6.1,91.2,0.0,90.3,19.2,19.6,7.5,29.3,17.6,17.2,6.4,7.4,0.0,7.8,9.4,17.8,2.6,29.6,3.1,9.4,1.7,62.7,62.7,9.0,16.9,42.9,55.6,98.4,0.0,4.8,0.6,0.0,0.7,0.6,66.6,2.78,3.9,27.7,10.7,20.3,44.4,0.0,4.6,16.2,0.9,0.5,78.0,low,108.10141017334549,114.93357194690613,88.0971738716667,78.29665914143075,89.16331277045515,123.34150013103444,100.0,104.22575976845154,100.24620971152885,031,823303,17,368,17031823303
541,"Census Tract 8209.01, Cook County, Illinois",16.5,28.3,2.8,0.0,0.0,0.0,9.3,9.8,89.5,0.0,66.7,53.5,8.2,6.8,14.8,17.9,16.3,2.7,10.6,0.4,4.5,13.2,14.6,2.6,35.4,2.2,16.5,3.7,60.0,60.0,12.3,12.0,23.0,49.2,90.0,3.1,0.0,0.4,0.0,0.6,0.4,60.6,3.04,2.2,26.0,10.4,20.4,36.9,1.4,7.9,17.7,0.0,0.0,86.6,low,88.3497540267498,85.94427525465723,76.52267936782043,72.1909563643467,86.34571573081793,150.2929483155472,100.0,107.98842257597687,101.69905333053651,031,820901,17,1957,17031820901
542,"Census Tract 8220, Cook County, Illinois",14.9,42.7,3.3,0.0,12.7,7.3,10.2,8.3,93.2,0.0,91.8,16.4,24.0,4.7,22.2,17.1,18.0,4.4,6.3,0.9,4.0,12.0,14.8,0.0,38.1,2.8,10.0,0.0,66.8,66.8,8.7,5.9,0.0,4.7,92.3,2.3,3.3,0.0,0.0,0.4,0.4,82.7,2.65,2.1,26.9,22.3,51.3,9.6,0.0,6.4,19.8,0.0,0.0,95.1,low,93.06986849575735,90.96861174403362,86.80870877884726,59.876933956782224,,123.25566749350416,100.0,94.06657018813317,101.11791588293345,031,822000,17,2475,17031822000
543,"Census Tract 8227.02, Cook County, Illinois",12.7,39.6,1.0,0.0,0.0,25.5,7.1,7.7,94.3,0.2,84.3,28.9,26.5,11.8,38.2,18.0,18.0,6.2,12.6,0.0,4.6,17.5,12.8,1.0,39.9,0.6,8.9,1.6,68.7,68.7,6.3,12.0,17.4,52.6,88.4,4.3,7.3,9.3,0.0,0.0,0.0,76.2,2.51,3.2,33.2,15.0,12.2,22.5,0.0,4.6,22.8,0.6,0.0,83.0,low,108.93754473642684,121.65830888250055,104.97086066803485,89.17404560144602,80.89230210571365,99.25113986419821,100.0,89.92764109985531,94.72540395929974,031,822702,17,1235,17031822702
544,"Census Tract 8104, Cook County, Illinois",7.4,24.1,1.2,14.0,0.0,0.0,2.8,4.7,95.9,0.0,81.6,20.8,25.1,3.0,55.9,9.8,6.9,12.1,15.1,0.6,0.3,4.4,14.3,15.6,30.7,0.0,1.8,17.6,86.4,86.4,4.5,6.0,9.6,61.6,97.1,0.0,0.0,5.8,0.0,1.4,0.0,89.3,2.76,0.9,25.5,0.4,0.0,1.1,27.1,3.5,20.7,0.6,1.2,97.2,low,152.81572884032124,183.1333155329263,137.2800989804019,131.24695549395798,116.33949066889156,153.21125799157724,100.0,100.83936324167877,92.11028544508595,031,810400,17,2347,17031810400
545,"Census Tract 8106, Cook County, Illinois",9.7,36.8,4.9,0.0,0.0,0.0,7.0,7.9,92.3,1.3,46.0,65.1,4.3,6.5,40.3,15.9,10.4,9.9,14.8,0.0,10.0,10.1,8.3,5.3,25.0,0.4,4.2,6.0,65.8,65.8,11.7,9.2,20.8,0.0,90.1,0.0,3.1,8.8,0.0,1.8,9.7,54.3,2.5,1.4,21.5,4.4,1.8,12.1,5.5,5.5,22.3,0.0,0.0,85.7,low,109.25311810378334,89.02824298787519,95.65226464319908,90.6619899756934,91.89001958300732,126.40286420294831,100.0,89.92764109985531,87.4611858642614,031,810600,17,2195,17031810600
546,"Census Tract 8109, Cook County, Illinois",11.7,33.0,3.8,0.0,0.0,0.0,5.6,5.3,90.0,0.3,71.4,46.8,7.7,6.8,30.1,17.5,11.7,8.7,12.2,0.0,3.4,16.0,12.1,2.6,31.6,1.2,8.1,3.9,66.2,66.2,8.7,6.6,0.0,43.3,94.5,0.0,3.5,12.4,0.0,1.5,6.8,63.7,2.69,9.5,23.2,5.2,10.9,17.2,6.6,3.1,19.9,0.2,0.0,83.3,low,91.8021806097953,85.68368466808138,85.48119928927565,80.91338890303821,97.43432343519669,184.9979447569633,100.0,94.81910274963823,90.9480105498798,031,810900,17,2215,17031810900
547,"Census Tract 8121, Cook County, Illinois",14.6,19.2,3.5,38.0,0.0,47.5,2.5,7.1,90.4,0.2,94.2,4.3,14.8,4.9,71.7,8.7,7.8,9.7,15.3,0.0,3.8,1.7,11.3,22.7,23.5,1.3,3.6,27.1,92.0,92.0,2.3,6.0,6.4,0.0,92.0,3.4,8.1,2.5,0.0,0.0,0.0,79.9,3.0,0.7,19.1,0.0,2.1,2.9,12.9,10.5,16.4,0.6,2.9,65.6,low,173.845861705951,147.68174724408027,180.79291002747027,131.811348187638,101.06993251859951,126.20258804871095,100.0,107.98842257597687,92.69142289268902,031,812100,17,51,17031812100
548,"Census Tract 8135, Cook County, Illinois",15.2,19.4,5.0,0.0,0.0,8.6,10.7,4.9,94.0,0.4,50.9,87.5,0.2,3.5,9.8,15.4,13.7,5.4,3.7,0.0,3.1,8.6,10.1,1.1,23.1,3.0,21.9,1.3,49.4,49.4,18.8,9.6,0.0,46.2,90.8,2.2,2.6,2.9,0.0,0.0,3.8,46.1,4.09,2.2,22.2,6.2,18.0,40.8,0.0,4.5,11.0,0.0,0.1,39.1,low,72.43892245379227,70.30321580284115,58.31280654926913,88.35311077427505,87.89084959126416,185.6846058572057,100.0,132.06946454413895,113.03123355879632,031,813500,17,52,17031813500
