,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER
7119,6,037,910808,1400000US06037910808,6037910808,9108.08,CT,10767876,587
7121,6,037,920015,1400000US06037920015,6037920015,9200.15,CT,5860174,1128
7122,6,111,5802,1400000US06111005802,6111005802,58.02,CT,7710373,0
7123,6,111,7402,1400000US06111007402,6111007402,74.02,CT,17380661,0
7124,6,111,7514,1400000US06111007514,6111007514,75.14,CT,6225338,0
7125,6,111,7903,1400000US06111007903,6111007903,79.03,CT,3846444,31113
7126,6,111,8305,1400000US06111008305,6111008305,83.05,CT,19575486,0
7127,6,059,88104,1400000US06059088104,6059088104,881.04,CT,1116584,0
7128,6,059,89107,1400000US06059089107,6059089107,891.07,CT,1422629,0
7148,6,037,403406,1400000US06037403406,6037403406,4034.06,CT,1261306,0
7149,6,037,115404,1400000US06037115404,6037115404,1154.04,CT,946597,6707
7150,6,059,74103,1400000US06059074103,6059074103,741.03,CT,995873,0
7154,6,037,920032,1400000US06037920032,6037920032,9200.32,CT,12317338,0
7155,6,037,920043,1400000US06037920043,6037920043,9200.43,CT,18679078,11223
7156,6,037,980014,1400000US06037980014,6037980014,9800.14,CT,6478838,973260
7157,6,059,99232,1400000US06059099232,6059099232,992.32,CT,1984370,0
7158,6,059,99306,1400000US06059099306,6059099306,993.06,CT,1107815,0
7159,6,059,99407,1400000US06059099407,6059099407,994.07,CT,1300590,0
7160,6,059,99504,1400000US06059099504,6059099504,995.04,CT,2310020,0
7170,6,037,234300,1400000US06037234300,6037234300,2343.0,CT,870289,0
7171,6,037,217200,1400000US06037217200,6037217200,2172.0,CT,919065,0
7172,6,037,219300,1400000US06037219300,6037219300,2193.0,CT,651811,0
7173,6,037,222100,1400000US06037222100,6037222100,2221.0,CT,478936,0
7174,6,037,226001,1400000US06037226001,6037226001,2260.01,CT,1034765,0
7175,6,037,228420,1400000US06037228420,6037228420,2284.2,CT,277392,0
7176,6,037,209104,1400000US06037209104,6037209104,2091.04,CT,69958,0
7177,6,071,1803,1400000US06071001803,6071001803,18.03,CT,9198141,0
7178,6,037,532303,1400000US06037532303,6037532303,5323.03,CT,7567381,758
7179,6,037,553802,1400000US06037553802,6037553802,5538.02,CT,1740072,36395
7180,6,071,9118,1400000US06071009118,6071009118,91.18,CT,47646655,0
7181,6,071,9717,1400000US06071009717,6071009717,97.17,CT,7777322,0
7182,6,037,262604,1400000US06037262604,6037262604,2626.04,CT,5670209,335774
7183,6,037,267901,1400000US06037267901,6037267901,2679.01,CT,1119643,0
7184,6,037,269000,1400000US06037269000,6037269000,2690.0,CT,2294072,0
7185,6,037,270200,1400000US06037270200,6037270200,2702.0,CT,758090,6115
7186,6,037,271801,1400000US06037271801,6037271801,2718.01,CT,479928,0
7187,6,037,237101,1400000US06037237101,6037237101,2371.01,CT,628939,0
7188,6,037,240401,1400000US06037240401,6037240401,2404.01,CT,693040,0
7189,6,037,242200,1400000US06037242200,6037242200,2422.0,CT,813234,0
7190,6,037,273902,1400000US06037273902,6037273902,2739.02,CT,904448,286125
7191,6,037,293301,1400000US06037293301,6037293301,2933.01,CT,844985,0
7192,6,037,297601,1400000US06037297601,6037297601,2976.01,CT,775887,1792843
7193,6,037,301100,1400000US06037301100,6037301100,3011.0,CT,1330128,14710
7194,6,071,12500,1400000US06071012500,6071012500,125.0,CT,4265484,97098
7198,6,037,401602,1400000US06037401602,6037401602,4016.02,CT,2025759,0
7199,6,037,402303,1400000US06037402303,6037402303,4023.03,CT,944282,0
7200,6,037,403303,1400000US06037403303,6037403303,4033.03,CT,4365064,89184
7201,6,037,900201,1400000US06037900201,6037900201,9002.01,CT,235321891,131773
7202,6,037,901205,1400000US06037901205,6037901205,9012.05,CT,49194467,110434
