,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER
757,17,031,71700,1400000US17031071700,17031071700,717.0,CT,159951,0
760,17,031,824702,1400000US17031824702,17031824702,8247.02,CT,2202622,0
761,17,031,832900,1400000US17031832900,17031832900,8329.0,CT,401717,0
764,17,031,805106,1400000US17031805106,17031805106,8051.06,CT,1702294,0
765,17,031,640700,1400000US17031640700,17031640700,6407.0,CT,657092,0
767,17,031,530300,1400000US17031530300,17031530300,5303.0,CT,1308194,0
768,17,031,836000,1400000US17031836000,17031836000,8360.0,CT,505740,0
770,17,031,10502,1400000US17031010502,17031010502,105.02,CT,180386,0
771,17,031,80400,1400000US17031080400,17031080400,804.0,CT,327241,0
773,17,043,842604,1400000US17043842604,17043842604,8426.04,CT,3279187,81689
774,17,043,842709,1400000US17043842709,17043842709,8427.09,CT,2435566,77498
775,17,043,843000,1400000US17043843000,17043843000,8430.0,CT,2783183,32806
776,17,043,843400,1400000US17043843400,17043843400,8434.0,CT,2100137,64292
777,17,043,844002,1400000US17043844002,17043844002,8440.02,CT,2094684,0
778,17,043,844304,1400000US17043844304,17043844304,8443.04,CT,1474201,1321
779,17,043,844306,1400000US17043844306,17043844306,8443.06,CT,1863977,77764
819,17,031,480100,1400000US17031480100,17031480100,4801.0,CT,659618,0
820,17,031,480500,1400000US17031480500,17031480500,4805.0,CT,1363482,0
823,17,043,842601,1400000US17043842601,17043842601,8426.01,CT,7507049,384714
825,17,031,410100,1400000US17031410100,17031410100,4101.0,CT,220901,265305
826,17,031,420100,1400000US17031420100,17031420100,4201.0,CT,761045,623125
827,17,031,420600,1400000US17031420600,17031420600,4206.0,CT,243609,0
828,17,031,430600,1400000US17031430600,17031430600,4306.0,CT,333359,0
838,17,031,490300,1400000US17031490300,17031490300,4903.0,CT,632685,0
839,17,031,490600,1400000US17031490600,17031490600,4906.0,CT,683115,0
840,17,031,490800,1400000US17031490800,17031490800,4908.0,CT,1079253,0
841,17,031,490902,1400000US17031490902,17031490902,4909.02,CT,1196066,0
842,17,031,491100,1400000US17031491100,17031491100,4911.0,CT,1321949,0
843,17,031,491400,1400000US17031491400,17031491400,4914.0,CT,829869,0
844,17,031,500100,1400000US17031500100,17031500100,5001.0,CT,2652722,0
845,17,031,510200,1400000US17031510200,17031510200,5102.0,CT,1277946,0
846,17,031,510300,1400000US17031510300,17031510300,5103.0,CT,2957302,0
847,17,031,520500,1400000US17031520500,17031520500,5205.0,CT,1050137,0
848,17,031,100600,1400000US17031100600,17031100600,1006.0,CT,1282465,0
851,17,031,829302,1400000US17031829302,17031829302,8293.02,CT,1921014,0
852,17,031,829700,1400000US17031829700,17031829700,8297.0,CT,18453108,10136
853,17,031,830003,1400000US17031830003,17031830003,8300.03,CT,10671548,0
854,17,031,830005,1400000US17031830005,17031830005,8300.05,CT,7007314,9275
855,17,043,841204,1400000US17043841204,17043841204,8412.04,CT,2982967,103225
856,17,043,841308,1400000US17043841308,17043841308,8413.08,CT,18894131,619549
857,17,043,841315,1400000US17043841315,17043841315,8413.15,CT,2173643,89915
862,17,031,222800,1400000US17031222800,17031222800,2228.0,CT,111384,0
863,17,031,230900,1400000US17031230900,17031230900,2309.0,CT,451725,0
864,17,031,231200,1400000US17031231200,17031231200,2312.0,CT,656674,0
865,17,031,240600,1400000US17031240600,17031240600,2406.0,CT,165380,0
866,17,031,241300,1400000US17031241300,17031241300,2413.0,CT,164087,0
867,17,031,241400,1400000US17031241400,17031241400,2414.0,CT,518625,0
868,17,031,760802,1400000US17031760802,17031760802,7608.02,CT,6189567,24085
869,17,031,760803,1400000US17031760803,17031760803,7608.03,CT,760718,0
870,17,031,770300,1400000US17031770300,17031770300,7703.0,CT,14379519,30263
871,17,031,560400,1400000US17031560400,17031560400,5604.0,CT,339633,0
877,17,031,570500,1400000US17031570500,17031570500,5705.0,CT,423598,0
886,17,043,841318,1400000US17043841318,17043841318,8413.18,CT,3035568,70023
887,17,043,841327,1400000US17043841327,17043841327,8413.27,CT,6906118,207391
888,17,043,841503,1400000US17043841503,17043841503,8415.03,CT,1153577,0
889,17,043,841504,1400000US17043841504,17043841504,8415.04,CT,1416649,0
918,17,043,841603,1400000US17043841603,17043841603,8416.03,CT,16108719,1023843
919,17,043,841605,1400000US17043841605,17043841605,8416.05,CT,19189522,376041
922,17,043,842400,1400000US17043842400,17043842400,8424.0,CT,2172728,399
923,17,043,841108,1400000US17043841108,17043841108,8411.08,CT,4483442,567015
924,17,043,841110,1400000US17043841110,17043841110,8411.1,CT,1644869,62778
928,17,043,841606,1400000US17043841606,17043841606,8416.06,CT,2280552,45573
929,17,043,841705,1400000US17043841705,17043841705,8417.05,CT,4108109,37044
930,17,043,841706,1400000US17043841706,17043841706,8417.06,CT,4126141,132238
931,17,043,841801,1400000US17043841801,17043841801,8418.01,CT,3331782,96867
932,17,043,842000,1400000US17043842000,17043842000,8420.0,CT,2992397,197288
939,17,031,580502,1400000US17031580502,17031580502,5805.02,CT,494416,0
944,17,031,802200,1400000US17031802200,17031802200,8022.0,CT,4437336,0
945,17,031,802503,1400000US17031802503,17031802503,8025.03,CT,1929689,0
946,17,031,802610,1400000US17031802610,17031802610,8026.1,CT,1281207,0
947,17,031,802900,1400000US17031802900,17031802900,8029.0,CT,4547458,0
956,17,031,803007,1400000US17031803007,17031803007,8030.07,CT,2567305,0
957,17,031,803200,1400000US17031803200,17031803200,8032.0,CT,2773988,0
958,17,031,803500,1400000US17031803500,17031803500,8035.0,CT,2951703,0
959,17,031,803610,1400000US17031803610,17031803610,8036.1,CT,4408845,38461
960,17,031,803701,1400000US17031803701,17031803701,8037.01,CT,1485729,0
961,17,031,804000,1400000US17031804000,17031804000,8040.0,CT,2532232,0
962,17,031,804108,1400000US17031804108,17031804108,8041.08,CT,1214479,0
963,17,031,242000,1400000US17031242000,17031242000,2420.0,CT,326757,0
966,17,031,120400,1400000US17031120400,17031120400,1204.0,CT,1064699,0
967,17,031,140701,1400000US17031140701,17031140701,1407.01,CT,228328,0
968,17,031,150401,1400000US17031150401,17031150401,1504.01,CT,738023,0
969,17,031,151002,1400000US17031151002,17031151002,1510.02,CT,637151,0
986,17,031,600400,1400000US17031600400,17031600400,6004.0,CT,327229,0
987,17,031,610400,1400000US17031610400,17031610400,6104.0,CT,163180,0
988,17,031,611100,1400000US17031611100,17031611100,6111.0,CT,326779,0
989,17,031,611800,1400000US17031611800,17031611800,6118.0,CT,327809,0
990,17,031,620200,1400000US17031620200,17031620200,6202.0,CT,577060,0
991,17,031,630800,1400000US17031630800,17031630800,6308.0,CT,655815,0
992,17,031,650200,1400000US17031650200,17031650200,6502.0,CT,991073,0
993,17,031,650302,1400000US17031650302,17031650302,6503.02,CT,661844,0
994,17,031,660400,1400000US17031660400,17031660400,6604.0,CT,645646,0
995,17,031,660900,1400000US17031660900,17031660900,6609.0,CT,1811423,161566
996,17,031,670600,1400000US17031670600,17031670600,6706.0,CT,327032,0
997,17,031,671200,1400000US17031671200,17031671200,6712.0,CT,244922,0
1002,17,031,805801,1400000US17031805801,17031805801,8058.01,CT,1869984,58160
